cell_id,dataset,condition,realization,order,checkpoint,population,reference,metric,status,planned,scored,mean_signed,mean_positive,ES95_positive,ES99_positive,maximum_positive,exceedances_nats,exp_mean_signed,exp_mean_signed_overflow,maximum_signed,maximum_location,maximum_tie_count,maximum_location_basis,maximum_tie_convention,atom_zero_signed,atom_zero_positive,zero_positive_n,zero_positive_denominator
39c7fd4929721e8dcba56b94,zsre,v0_stable,0,100,100,sampled_drift,capoff,loss,complete,16256,16256,0.00015944504,0.00015988928,0.0031977855,0.015988928,1.4534526,"{""0.01"":6,""0.1"":4,""1.0"":1}",1.0001595,False,unavailable,w13:p61,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16250,16256
39c7fd4929721e8dcba56b94,zsre,v0_stable,0,100,300,sampled_drift,original,loss,complete,16256,16256,0.00055035064,0.00059600978,0.011920196,0.059600978,2.0409525,"{""0.01"":14,""0.1"":13,""1.0"":3}",1.0005505,False,unavailable,w23:p7,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16242,16256
39c7fd4929721e8dcba56b94,zsre,v0_stable,0,100,300,sampled_drift,capoff,loss,complete,16256,16256,0.00055035064,0.00059600978,0.011920196,0.059600978,2.0409525,"{""0.01"":14,""0.1"":13,""1.0"":3}",1.0005505,False,unavailable,w23:p7,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16242,16256
39c7fd4929721e8dcba56b94,zsre,v0_stable,0,100,1000,sampled_drift,original,loss,complete,16256,16256,0.0010122706,0.001084844,0.021696881,0.1084844,13.862511,"{""0.01"":8,""0.1"":7,""1.0"":2}",1.0010128,False,unavailable,w124:p39,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16247,16256
39c7fd4929721e8dcba56b94,zsre,v0_stable,0,100,1000,sampled_drift,capoff,loss,complete,16256,16256,0.0010122706,0.001084844,0.021696881,0.1084844,13.862511,"{""0.01"":8,""0.1"":7,""1.0"":2}",1.0010128,False,unavailable,w124:p39,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16247,16256
39c7fd4929721e8dcba56b94,zsre,v0_stable,0,100,1000,full_validation,capoff,loss,complete,245237,245237,0.0008603807,0.0010650689,0.021301378,0.10650689,25.85926,"{""0.01"":{""count"":197,""denominator"":245237},""0.1"":{""count"":173,""denominator"":245237},""1.0"":{""count"":59,""denominator"":245237}}",1.0008608,False,25.85926,w283:p29,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244914,""denominator"":245237}","{""count"":245037,""denominator"":245237}",unavailable,unavailable
39c7fd4929721e8dcba56b94,zsre,v0_stable,0,100,1000,full_validation,capoff,kl,complete,245237,245237,0.0011643033,0.0011643033,0.023286066,0.11643033,26.268543,"{""0.01"":{""count"":316,""denominator"":245237},""0.1"":{""count"":201,""denominator"":245237},""1.0"":{""count"":50,""denominator"":245237}}",unavailable,unavailable,26.268543,w283:p29,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244914,""denominator"":245237}","{""count"":244914,""denominator"":245237}",unavailable,unavailable
39c7fd4929721e8dcba56b94,zsre,v0_stable,0,100,1000,full_validation,original,loss,complete,245237,245237,0.0008603807,0.0010650689,0.021301378,0.10650689,25.85926,"{""0.01"":{""count"":197,""denominator"":245237},""0.1"":{""count"":173,""denominator"":245237},""1.0"":{""count"":59,""denominator"":245237}}",1.0008608,False,25.85926,w283:p29,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244914,""denominator"":245237}","{""count"":245037,""denominator"":245237}",unavailable,unavailable
39c7fd4929721e8dcba56b94,zsre,v0_stable,0,100,1000,full_validation,original,kl,complete,245237,245237,0.0011643033,0.0011643033,0.023286066,0.11643033,26.268543,"{""0.01"":{""count"":316,""denominator"":245237},""0.1"":{""count"":201,""denominator"":245237},""1.0"":{""count"":50,""denominator"":245237}}",unavailable,unavailable,26.268543,w283:p29,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244914,""denominator"":245237}","{""count"":244914,""denominator"":245237}",unavailable,unavailable
b887b1046cd563d990765e01,zsre,v0_stable,0,101,100,sampled_drift,original,loss,complete,16256,16256,0.00010565027,0.0002147138,0.004294276,0.02147138,1.4534526,"{""0.01"":6,""0.1"":5,""1.0"":1}",1.0001057,False,unavailable,w13:p61,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16250,16256
b887b1046cd563d990765e01,zsre,v0_stable,0,101,100,sampled_drift,capoff,loss,complete,16256,16256,0.00010565027,0.0002147138,0.004294276,0.02147138,1.4534526,"{""0.01"":6,""0.1"":5,""1.0"":1}",1.0001057,False,unavailable,w13:p61,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16250,16256
b887b1046cd563d990765e01,zsre,v0_stable,0,101,300,sampled_drift,original,loss,complete,16256,16256,0.00022791166,0.00028715168,0.0057430337,0.028715168,1.9905819,"{""0.01"":5,""0.1"":4,""1.0"":2}",1.0002279,False,unavailable,w10:p10,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16251,16256
b887b1046cd563d990765e01,zsre,v0_stable,0,101,300,sampled_drift,capoff,loss,complete,16256,16256,0.00022791166,0.00028715168,0.0057430337,0.028715168,1.9905819,"{""0.01"":5,""0.1"":4,""1.0"":2}",1.0002279,False,unavailable,w10:p10,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16251,16256
b887b1046cd563d990765e01,zsre,v0_stable,0,101,1000,sampled_drift,original,loss,complete,16256,16256,0.0013334171,0.0014889557,0.029779113,0.14889557,13.862511,"{""0.01"":26,""0.1"":20,""1.0"":3}",1.0013343,False,unavailable,w124:p39,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16229,16256
b887b1046cd563d990765e01,zsre,v0_stable,0,101,1000,sampled_drift,capoff,loss,complete,16256,16256,0.0013334171,0.0014889557,0.029779113,0.14889557,13.862511,"{""0.01"":26,""0.1"":20,""1.0"":3}",1.0013343,False,unavailable,w124:p39,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16229,16256
b887b1046cd563d990765e01,zsre,v0_stable,0,101,1000,full_validation,capoff,loss,complete,245237,245237,0.0015523108,0.0018985069,0.037970137,0.18985069,27.684165,"{""0.01"":{""count"":383,""denominator"":245237},""0.1"":{""count"":314,""denominator"":245237},""1.0"":{""count"":78,""denominator"":245237}}",1.0015535,False,27.684165,w1366:p18,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244551,""denominator"":245237}","{""count"":244841,""denominator"":245237}",unavailable,unavailable
b887b1046cd563d990765e01,zsre,v0_stable,0,101,1000,full_validation,capoff,kl,complete,245237,245237,0.0018517223,0.0018517223,0.037034445,0.18517223,26.268543,"{""0.01"":{""count"":680,""denominator"":245237},""0.1"":{""count"":222,""denominator"":245237},""1.0"":{""count"":76,""denominator"":245237}}",unavailable,unavailable,26.268543,w283:p29,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244551,""denominator"":245237}","{""count"":244551,""denominator"":245237}",unavailable,unavailable
b887b1046cd563d990765e01,zsre,v0_stable,0,101,1000,full_validation,original,loss,complete,245237,245237,0.0015523108,0.0018985069,0.037970137,0.18985069,27.684165,"{""0.01"":{""count"":383,""denominator"":245237},""0.1"":{""count"":314,""denominator"":245237},""1.0"":{""count"":78,""denominator"":245237}}",1.0015535,False,27.684165,w1366:p18,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244551,""denominator"":245237}","{""count"":244841,""denominator"":245237}",unavailable,unavailable
b887b1046cd563d990765e01,zsre,v0_stable,0,101,1000,full_validation,original,kl,complete,245237,245237,0.0018517223,0.0018517223,0.037034445,0.18517223,26.268543,"{""0.01"":{""count"":680,""denominator"":245237},""0.1"":{""count"":222,""denominator"":245237},""1.0"":{""count"":76,""denominator"":245237}}",unavailable,unavailable,26.268543,w283:p29,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244551,""denominator"":245237}","{""count"":244551,""denominator"":245237}",unavailable,unavailable
435235a6719279d1cc87ad66,zsre,v0_stable,0,102,100,sampled_drift,original,loss,complete,16256,16256,0.00038740288,0.00048387105,0.009677421,0.048387105,4.9830427,"{""0.01"":5,""0.1"":5,""1.0"":2}",1.0003875,False,unavailable,w10:p10,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16251,16256
435235a6719279d1cc87ad66,zsre,v0_stable,0,102,100,sampled_drift,capoff,loss,complete,16256,16256,0.00038740288,0.00048387105,0.009677421,0.048387105,4.9830427,"{""0.01"":5,""0.1"":5,""1.0"":2}",1.0003875,False,unavailable,w10:p10,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16251,16256
435235a6719279d1cc87ad66,zsre,v0_stable,0,102,300,sampled_drift,original,loss,complete,16256,16256,0.00018707256,0.00022300428,0.0044600857,0.022300428,2.0555823,"{""0.01"":8,""0.1"":6,""1.0"":1}",1.0001871,False,unavailable,w23:p7,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16248,16256
435235a6719279d1cc87ad66,zsre,v0_stable,0,102,300,sampled_drift,capoff,loss,complete,16256,16256,0.00018707256,0.00022300428,0.0044600857,0.022300428,2.0555823,"{""0.01"":8,""0.1"":6,""1.0"":1}",1.0001871,False,unavailable,w23:p7,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16248,16256
435235a6719279d1cc87ad66,zsre,v0_stable,0,102,1000,sampled_drift,original,loss,complete,16256,16256,0.0013229201,0.0014109252,0.028218505,0.14109252,13.862511,"{""0.01"":14,""0.1"":13,""1.0"":4}",1.0013238,False,unavailable,w124:p39,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16241,16256
435235a6719279d1cc87ad66,zsre,v0_stable,0,102,1000,sampled_drift,capoff,loss,complete,16256,16256,0.0013229201,0.0014109252,0.028218505,0.14109252,13.862511,"{""0.01"":14,""0.1"":13,""1.0"":4}",1.0013238,False,unavailable,w124:p39,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16241,16256
435235a6719279d1cc87ad66,zsre,v0_stable,0,102,1000,full_validation,capoff,loss,complete,245237,245237,0.00064632908,0.00083957399,0.01679148,0.083957399,25.85926,"{""0.01"":{""count"":205,""denominator"":245237},""0.1"":{""count"":180,""denominator"":245237},""1.0"":{""count"":54,""denominator"":245237}}",1.0006465,False,25.85926,w283:p29,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244897,""denominator"":245237}","{""count"":245029,""denominator"":245237}",unavailable,unavailable
435235a6719279d1cc87ad66,zsre,v0_stable,0,102,1000,full_validation,capoff,kl,complete,245237,245237,0.00080141937,0.00080141937,0.016028387,0.080141937,26.268543,"{""0.01"":{""count"":335,""denominator"":245237},""0.1"":{""count"":214,""denominator"":245237},""1.0"":{""count"":41,""denominator"":245237}}",unavailable,unavailable,26.268543,w283:p29,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244897,""denominator"":245237}","{""count"":244897,""denominator"":245237}",unavailable,unavailable
435235a6719279d1cc87ad66,zsre,v0_stable,0,102,1000,full_validation,original,loss,complete,245237,245237,0.00064632908,0.00083957399,0.01679148,0.083957399,25.85926,"{""0.01"":{""count"":205,""denominator"":245237},""0.1"":{""count"":180,""denominator"":245237},""1.0"":{""count"":54,""denominator"":245237}}",1.0006465,False,25.85926,w283:p29,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244897,""denominator"":245237}","{""count"":245029,""denominator"":245237}",unavailable,unavailable
435235a6719279d1cc87ad66,zsre,v0_stable,0,102,1000,full_validation,original,kl,complete,245237,245237,0.00080141937,0.00080141937,0.016028387,0.080141937,26.268543,"{""0.01"":{""count"":335,""denominator"":245237},""0.1"":{""count"":214,""denominator"":245237},""1.0"":{""count"":41,""denominator"":245237}}",unavailable,unavailable,26.268543,w283:p29,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244897,""denominator"":245237}","{""count"":244897,""denominator"":245237}",unavailable,unavailable
aaed1cf9e8ce7cf1cf3749fa,zsre,v0_stable,0,103,100,sampled_drift,original,loss,complete,16256,16256,0.00055311281,0.0005830465,0.01166093,0.05830465,4.9830427,"{""0.01"":10,""0.1"":9,""1.0"":2}",1.0005533,False,unavailable,w10:p10,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16246,16256
aaed1cf9e8ce7cf1cf3749fa,zsre,v0_stable,0,103,100,sampled_drift,capoff,loss,complete,16256,16256,0.00055311281,0.0005830465,0.01166093,0.05830465,4.9830427,"{""0.01"":10,""0.1"":9,""1.0"":2}",1.0005533,False,unavailable,w10:p10,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16246,16256
aaed1cf9e8ce7cf1cf3749fa,zsre,v0_stable,0,103,300,sampled_drift,original,loss,complete,16256,16256,0.00020825418,0.00033271792,0.0066543583,0.033271792,0.9910442,"{""0.01"":24,""0.1"":17,""1.0"":0}",1.0002083,False,unavailable,w48:p19,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16232,16256
aaed1cf9e8ce7cf1cf3749fa,zsre,v0_stable,0,103,300,sampled_drift,capoff,loss,complete,16256,16256,0.00020825418,0.00033271792,0.0066543583,0.033271792,0.9910442,"{""0.01"":24,""0.1"":17,""1.0"":0}",1.0002083,False,unavailable,w48:p19,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16232,16256
aaed1cf9e8ce7cf1cf3749fa,zsre,v0_stable,0,103,1000,sampled_drift,original,loss,complete,16256,16256,0.0013289477,0.0013671738,0.027343477,0.13671738,13.862511,"{""0.01"":17,""0.1"":13,""1.0"":3}",1.0013298,False,unavailable,w124:p39,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16238,16256
aaed1cf9e8ce7cf1cf3749fa,zsre,v0_stable,0,103,1000,sampled_drift,capoff,loss,complete,16256,16256,0.0013289477,0.0013671738,0.027343477,0.13671738,13.862511,"{""0.01"":17,""0.1"":13,""1.0"":3}",1.0013298,False,unavailable,w124:p39,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16238,16256
aaed1cf9e8ce7cf1cf3749fa,zsre,v0_stable,0,103,1000,full_validation,capoff,loss,complete,245237,245237,0.0012061371,0.0014433039,0.028866078,0.14433039,27.684165,"{""0.01"":{""count"":241,""denominator"":245237},""0.1"":{""count"":206,""denominator"":245237},""1.0"":{""count"":58,""denominator"":245237}}",1.0012069,False,27.684165,w1366:p18,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244819,""denominator"":245237}","{""count"":244990,""denominator"":245237}",unavailable,unavailable
aaed1cf9e8ce7cf1cf3749fa,zsre,v0_stable,0,103,1000,full_validation,capoff,kl,complete,245237,245237,0.0014536399,0.0014536399,0.029072798,0.14536399,26.268543,"{""0.01"":{""count"":410,""denominator"":245237},""0.1"":{""count"":231,""denominator"":245237},""1.0"":{""count"":54,""denominator"":245237}}",unavailable,unavailable,26.268543,w283:p29,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244819,""denominator"":245237}","{""count"":244819,""denominator"":245237}",unavailable,unavailable
aaed1cf9e8ce7cf1cf3749fa,zsre,v0_stable,0,103,1000,full_validation,original,loss,complete,245237,245237,0.0012061371,0.0014433039,0.028866078,0.14433039,27.684165,"{""0.01"":{""count"":241,""denominator"":245237},""0.1"":{""count"":206,""denominator"":245237},""1.0"":{""count"":58,""denominator"":245237}}",1.0012069,False,27.684165,w1366:p18,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244819,""denominator"":245237}","{""count"":244990,""denominator"":245237}",unavailable,unavailable
aaed1cf9e8ce7cf1cf3749fa,zsre,v0_stable,0,103,1000,full_validation,original,kl,complete,245237,245237,0.0014536399,0.0014536399,0.029072798,0.14536399,26.268543,"{""0.01"":{""count"":410,""denominator"":245237},""0.1"":{""count"":231,""denominator"":245237},""1.0"":{""count"":54,""denominator"":245237}}",unavailable,unavailable,26.268543,w283:p29,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244819,""denominator"":245237}","{""count"":244819,""denominator"":245237}",unavailable,unavailable
92a5ef6855124ffc5a8d6163,zsre,v0_stable,0,104,100,sampled_drift,original,loss,complete,16256,16256,0.00016142473,0.00016313614,0.0032627229,0.016313614,2.0409525,"{""0.01"":5,""0.1"":3,""1.0"":1}",1.0001614,False,unavailable,w23:p7,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16251,16256
92a5ef6855124ffc5a8d6163,zsre,v0_stable,0,104,100,sampled_drift,capoff,loss,complete,16256,16256,0.00016142473,0.00016313614,0.0032627229,0.016313614,2.0409525,"{""0.01"":5,""0.1"":3,""1.0"":1}",1.0001614,False,unavailable,w23:p7,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16251,16256
92a5ef6855124ffc5a8d6163,zsre,v0_stable,0,104,300,sampled_drift,original,loss,complete,16256,16256,0.00059843537,0.00061704934,0.012340987,0.061704934,2.284038,"{""0.01"":14,""0.1"":11,""1.0"":4}",1.0005986,False,unavailable,w104:p58,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16241,16256
92a5ef6855124ffc5a8d6163,zsre,v0_stable,0,104,300,sampled_drift,capoff,loss,complete,16256,16256,0.00059843537,0.00061704934,0.012340987,0.061704934,2.284038,"{""0.01"":14,""0.1"":11,""1.0"":4}",1.0005986,False,unavailable,w104:p58,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16241,16256
92a5ef6855124ffc5a8d6163,zsre,v0_stable,0,104,1000,sampled_drift,original,loss,complete,16256,16256,0.0010890892,0.0011066805,0.022133611,0.11066805,13.862511,"{""0.01"":12,""0.1"":11,""1.0"":1}",1.0010897,False,unavailable,w124:p39,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16244,16256
92a5ef6855124ffc5a8d6163,zsre,v0_stable,0,104,1000,sampled_drift,capoff,loss,complete,16256,16256,0.0010890892,0.0011066805,0.022133611,0.11066805,13.862511,"{""0.01"":12,""0.1"":11,""1.0"":1}",1.0010897,False,unavailable,w124:p39,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16244,16256
92a5ef6855124ffc5a8d6163,zsre,v0_stable,0,104,1000,full_validation,capoff,loss,complete,245237,245237,0.0011674287,0.0013609338,0.027218677,0.13609338,27.684165,"{""0.01"":{""count"":199,""denominator"":245237},""0.1"":{""count"":175,""denominator"":245237},""1.0"":{""count"":55,""denominator"":245237}}",1.0011681,False,27.684165,w1366:p18,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244906,""denominator"":245237}","{""count"":245035,""denominator"":245237}",unavailable,unavailable
92a5ef6855124ffc5a8d6163,zsre,v0_stable,0,104,1000,full_validation,capoff,kl,complete,245237,245237,0.0015361708,0.0015361708,0.030723415,0.15361708,26.268543,"{""0.01"":{""count"":324,""denominator"":245237},""0.1"":{""count"":211,""denominator"":245237},""1.0"":{""count"":56,""denominator"":245237}}",unavailable,unavailable,26.268543,w283:p29,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244906,""denominator"":245237}","{""count"":244906,""denominator"":245237}",unavailable,unavailable
92a5ef6855124ffc5a8d6163,zsre,v0_stable,0,104,1000,full_validation,original,loss,complete,245237,245237,0.0011674287,0.0013609338,0.027218677,0.13609338,27.684165,"{""0.01"":{""count"":199,""denominator"":245237},""0.1"":{""count"":175,""denominator"":245237},""1.0"":{""count"":55,""denominator"":245237}}",1.0011681,False,27.684165,w1366:p18,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244906,""denominator"":245237}","{""count"":245035,""denominator"":245237}",unavailable,unavailable
92a5ef6855124ffc5a8d6163,zsre,v0_stable,0,104,1000,full_validation,original,kl,complete,245237,245237,0.0015361708,0.0015361708,0.030723415,0.15361708,26.268543,"{""0.01"":{""count"":324,""denominator"":245237},""0.1"":{""count"":211,""denominator"":245237},""1.0"":{""count"":56,""denominator"":245237}}",unavailable,unavailable,26.268543,w283:p29,1,signed maximum,first in producer window/position order; exact equality,"{""count"":244906,""denominator"":245237}","{""count"":244906,""denominator"":245237}",unavailable,unavailable
baa601113af675024e73bc30,counterfact,v0_stable,0,100,100,sampled_drift,original,loss,complete,16256,16256,0,0,0,0,0,"{""0.01"":0,""0.1"":0,""1.0"":0}",1,False,unavailable,w0:p1,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16256,16256
baa601113af675024e73bc30,counterfact,v0_stable,0,100,100,sampled_drift,capoff,loss,complete,16256,16256,0,0,0,0,0,"{""0.01"":0,""0.1"":0,""1.0"":0}",1,False,unavailable,w0:p1,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16256,16256
baa601113af675024e73bc30,counterfact,v0_stable,0,100,300,sampled_drift,original,loss,complete,16256,16256,0,0,0,0,0,"{""0.01"":0,""0.1"":0,""1.0"":0}",1,False,unavailable,w0:p1,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16256,16256
baa601113af675024e73bc30,counterfact,v0_stable,0,100,300,sampled_drift,capoff,loss,complete,16256,16256,0,0,0,0,0,"{""0.01"":0,""0.1"":0,""1.0"":0}",1,False,unavailable,w0:p1,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16256,16256
baa601113af675024e73bc30,counterfact,v0_stable,0,100,1000,sampled_drift,original,loss,complete,16256,16256,0,0,0,0,0,"{""0.01"":0,""0.1"":0,""1.0"":0}",1,False,unavailable,w0:p1,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16256,16256
baa601113af675024e73bc30,counterfact,v0_stable,0,100,1000,sampled_drift,capoff,loss,complete,16256,16256,0,0,0,0,0,"{""0.01"":0,""0.1"":0,""1.0"":0}",1,False,unavailable,w0:p1,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16256,16256
baa601113af675024e73bc30,counterfact,v0_stable,0,100,1000,full_validation,capoff,loss,complete,245237,245237,0,0,0,0,0,"{""0.01"":{""count"":0,""denominator"":245237},""0.1"":{""count"":0,""denominator"":245237},""1.0"":{""count"":0,""denominator"":245237}}",1,False,0,w0:p1,245237,signed maximum,first in producer window/position order; exact equality,"{""count"":245237,""denominator"":245237}","{""count"":245237,""denominator"":245237}",unavailable,unavailable
baa601113af675024e73bc30,counterfact,v0_stable,0,100,1000,full_validation,capoff,kl,complete,245237,245237,0,0,0,0,0,"{""0.01"":{""count"":0,""denominator"":245237},""0.1"":{""count"":0,""denominator"":245237},""1.0"":{""count"":0,""denominator"":245237}}",unavailable,unavailable,0,w0:p1,245237,signed maximum,first in producer window/position order; exact equality,"{""count"":245237,""denominator"":245237}","{""count"":245237,""denominator"":245237}",unavailable,unavailable
baa601113af675024e73bc30,counterfact,v0_stable,0,100,1000,full_validation,original,loss,complete,245237,245237,0,0,0,0,0,"{""0.01"":{""count"":0,""denominator"":245237},""0.1"":{""count"":0,""denominator"":245237},""1.0"":{""count"":0,""denominator"":245237}}",1,False,0,w0:p1,245237,signed maximum,first in producer window/position order; exact equality,"{""count"":245237,""denominator"":245237}","{""count"":245237,""denominator"":245237}",unavailable,unavailable
baa601113af675024e73bc30,counterfact,v0_stable,0,100,1000,full_validation,original,kl,complete,245237,245237,0,0,0,0,0,"{""0.01"":{""count"":0,""denominator"":245237},""0.1"":{""count"":0,""denominator"":245237},""1.0"":{""count"":0,""denominator"":245237}}",unavailable,unavailable,0,w0:p1,245237,signed maximum,first in producer window/position order; exact equality,"{""count"":245237,""denominator"":245237}","{""count"":245237,""denominator"":245237}",unavailable,unavailable
b6b271f3383f85fb19e49836,counterfact,v0_stable,0,101,100,sampled_drift,original,loss,complete,16256,16256,0,0,0,0,0,"{""0.01"":0,""0.1"":0,""1.0"":0}",1,False,unavailable,w0:p1,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16256,16256
b6b271f3383f85fb19e49836,counterfact,v0_stable,0,101,100,sampled_drift,capoff,loss,complete,16256,16256,0,0,0,0,0,"{""0.01"":0,""0.1"":0,""1.0"":0}",1,False,unavailable,w0:p1,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16256,16256
b6b271f3383f85fb19e49836,counterfact,v0_stable,0,101,300,sampled_drift,original,loss,complete,16256,16256,0,0,0,0,0,"{""0.01"":0,""0.1"":0,""1.0"":0}",1,False,unavailable,w0:p1,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16256,16256
b6b271f3383f85fb19e49836,counterfact,v0_stable,0,101,300,sampled_drift,capoff,loss,complete,16256,16256,0,0,0,0,0,"{""0.01"":0,""0.1"":0,""1.0"":0}",1,False,unavailable,w0:p1,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16256,16256
b6b271f3383f85fb19e49836,counterfact,v0_stable,0,101,1000,sampled_drift,original,loss,complete,16256,16256,0,0,0,0,0,"{""0.01"":0,""0.1"":0,""1.0"":0}",1,False,unavailable,w0:p1,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16256,16256
b6b271f3383f85fb19e49836,counterfact,v0_stable,0,101,1000,sampled_drift,capoff,loss,complete,16256,16256,0,0,0,0,0,"{""0.01"":0,""0.1"":0,""1.0"":0}",1,False,unavailable,w0:p1,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16256,16256
b6b271f3383f85fb19e49836,counterfact,v0_stable,0,101,1000,full_validation,capoff,loss,complete,245237,245237,0,0,0,0,0,"{""0.01"":{""count"":0,""denominator"":245237},""0.1"":{""count"":0,""denominator"":245237},""1.0"":{""count"":0,""denominator"":245237}}",1,False,0,w0:p1,245237,signed maximum,first in producer window/position order; exact equality,"{""count"":245237,""denominator"":245237}","{""count"":245237,""denominator"":245237}",unavailable,unavailable
b6b271f3383f85fb19e49836,counterfact,v0_stable,0,101,1000,full_validation,capoff,kl,complete,245237,245237,0,0,0,0,0,"{""0.01"":{""count"":0,""denominator"":245237},""0.1"":{""count"":0,""denominator"":245237},""1.0"":{""count"":0,""denominator"":245237}}",unavailable,unavailable,0,w0:p1,245237,signed maximum,first in producer window/position order; exact equality,"{""count"":245237,""denominator"":245237}","{""count"":245237,""denominator"":245237}",unavailable,unavailable
b6b271f3383f85fb19e49836,counterfact,v0_stable,0,101,1000,full_validation,original,loss,complete,245237,245237,0,0,0,0,0,"{""0.01"":{""count"":0,""denominator"":245237},""0.1"":{""count"":0,""denominator"":245237},""1.0"":{""count"":0,""denominator"":245237}}",1,False,0,w0:p1,245237,signed maximum,first in producer window/position order; exact equality,"{""count"":245237,""denominator"":245237}","{""count"":245237,""denominator"":245237}",unavailable,unavailable
b6b271f3383f85fb19e49836,counterfact,v0_stable,0,101,1000,full_validation,original,kl,complete,245237,245237,0,0,0,0,0,"{""0.01"":{""count"":0,""denominator"":245237},""0.1"":{""count"":0,""denominator"":245237},""1.0"":{""count"":0,""denominator"":245237}}",unavailable,unavailable,0,w0:p1,245237,signed maximum,first in producer window/position order; exact equality,"{""count"":245237,""denominator"":245237}","{""count"":245237,""denominator"":245237}",unavailable,unavailable
6c0124a2d35b8b4bf8d2a321,counterfact,v0_stable,0,102,100,sampled_drift,original,loss,complete,16256,16256,0,0,0,0,0,"{""0.01"":0,""0.1"":0,""1.0"":0}",1,False,unavailable,w0:p1,unavailable,positive-part maximum,first in producer sample order; tie count unavailable,unavailable,unavailable,16256,16256
